city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_36,0.893,Male,Has relevent experience,no_enrollment,High School,STEM,15,Small & Medium-org.,Pvt Ltd,1,25,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Small & Medium-org.,Early Stage Startup,1,33,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Large-org.,Public Sector,1,114,0.0
city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,7,Small & Medium-org.,Pvt Ltd,1,33,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Small & Medium-org.,Pvt Ltd,5,136,0.0
city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,NGO,1,10,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Undefined,Pvt Ltd,2,66,0.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,2,44,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,2,35,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,4,67,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,Small & Medium-org.,Funded Startup,1,18,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,1,52,0.0
city_138,0.836,Undefined,Has relevent experience,Full time course,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,29,0.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,Large-org.,Pvt Ltd,1,20,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Public Sector,1,48,0.0
city_8,0.698,Female,No relevent experience,Full time course,Masters,STEM,4,Undefined,Pvt Ltd,1,72,0.0
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,11,Small & Medium-org.,Pvt Ltd,5,23,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Small & Medium-org.,Pvt Ltd,1,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Undefined,Pvt Ltd,5,23,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Small & Medium-org.,Early Stage Startup,2,26,0.0
city_41,0.8270000000000001,Male,No relevent experience,Part time course,Graduate,Arts,4,Undefined,Pvt Ltd,1,111,1.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Masters,STEM,1,Large-org.,Pvt Ltd,1,26,1.0
city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,1,144,0.0
city_11,0.55,Undefined,Has relevent experience,no_enrollment,Masters,STEM,10,Small & Medium-org.,Pvt Ltd,5,23,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Public Sector,5,22,0.0
city_50,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,10,Small & Medium-org.,Funded Startup,1,328,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Small & Medium-org.,Pvt Ltd,5,105,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Small & Medium-org.,Pvt Ltd,1,19,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,5,Undefined,Pvt Ltd,1,55,1.0
city_74,0.579,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Early Stage Startup,1,43,0.0
city_21,0.624,Undefined,No relevent experience,Full time course,Masters,STEM,3,Small & Medium-org.,Pvt Ltd,3,74,0.0
city_136,0.897,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,18,Small & Medium-org.,Pvt Ltd,4,81,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Large-org.,Pvt Ltd,5,34,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,16,Small & Medium-org.,Pvt Ltd,4,56,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Large-org.,Pvt Ltd,2,71,1.0
city_21,0.624,Undefined,No relevent experience,Full time course,Graduate,STEM,10,Large-org.,Pvt Ltd,0,113,1.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Small & Medium-org.,Pvt Ltd,1,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,21,Large-org.,Pvt Ltd,2,48,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,12,Large-org.,Pvt Ltd,3,23,0.0
city_158,0.7659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,1,56,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Large-org.,Pvt Ltd,5,102,0.0
city_23,0.899,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Funded Startup,5,26,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Undefined,Pvt Ltd,0,106,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,NGO,1,19,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,6,Large-org.,Pvt Ltd,4,17,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,5,80,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,62,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Large-org.,Pvt Ltd,1,52,0.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,2,61,0.0
city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,6,Undefined,Pvt Ltd,1,32,1.0
city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,4,Undefined,Pvt Ltd,2,62,1.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,4,Undefined,Pvt Ltd,0,18,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Phd,STEM,9,Small & Medium-org.,Pvt Ltd,1,12,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,3,60,0.0
city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,3,34,0.0
city_104,0.924,Undefined,Has relevent experience,no_enrollment,Graduate,Other,5,Small & Medium-org.,Pvt Ltd,1,55,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,1,26,1.0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,Undefined,Pvt Ltd,0,18,1.0
city_103,0.92,Undefined,No relevent experience,Part time course,Graduate,Business Degree,6,Small & Medium-org.,Pvt Ltd,2,48,0.0
city_46,0.762,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,5,55,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,9,Undefined,Pvt Ltd,0,14,0.0
city_84,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,3,50,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,19,Small & Medium-org.,Pvt Ltd,5,3,0.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,Undefined,Pvt Ltd,1,119,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Undefined,Pvt Ltd,1,39,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Funded Startup,1,84,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Pvt Ltd,5,39,0.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,4,27,1.0
city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,50,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Undefined,Pvt Ltd,5,52,0.0
city_46,0.762,Undefined,Has relevent experience,Part time course,Graduate,STEM,9,Small & Medium-org.,Public Sector,2,298,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,5,25,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,2,62,0.0
city_158,0.7659999999999999,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Early Stage Startup,1,18,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,2,21,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,2,126,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,1,32,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Large-org.,Pvt Ltd,1,11,0.0
city_90,0.698,Undefined,Has relevent experience,Full time course,Graduate,STEM,9,Undefined,Pvt Ltd,1,53,1.0
city_28,0.939,Male,Has relevent experience,Part time course,High School,STEM,3,Large-org.,Pvt Ltd,5,166,0.0
city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,8,Undefined,Pvt Ltd,4,56,0.0
city_104,0.924,Male,Has relevent experience,Full time course,Primary School,STEM,11,Undefined,Pvt Ltd,1,8,0.0
city_57,0.866,Undefined,No relevent experience,no_enrollment,Graduate,STEM,9,Undefined,Pvt Ltd,0,59,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,21,Large-org.,Pvt Ltd,3,116,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,60,0.0
city_24,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,2,100,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,10,Large-org.,Pvt Ltd,1,10,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,21,Small & Medium-org.,Public Sector,5,27,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,Small & Medium-org.,Early Stage Startup,1,44,1.0
city_21,0.624,Undefined,Has relevent experience,Full time course,Graduate,STEM,8,Small & Medium-org.,Pvt Ltd,2,32,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,Small & Medium-org.,Pvt Ltd,3,26,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,Large-org.,Pvt Ltd,1,124,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Large-org.,Pvt Ltd,1,94,0.0
city_114,0.926,Undefined,No relevent experience,no_enrollment,High School,STEM,3,Undefined,Pvt Ltd,0,56,0.0
city_21,0.624,Undefined,No relevent experience,Full time course,Graduate,STEM,1,Undefined,Pvt Ltd,0,2,0.0
city_103,0.92,Undefined,Has relevent experience,Part time course,Masters,STEM,21,Large-org.,Public Sector,4,11,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,5,122,1.0
city_150,0.698,Undefined,No relevent experience,Full time course,High School,STEM,0,Undefined,Pvt Ltd,0,23,0.0
city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,3,Large-org.,Pvt Ltd,1,200,0.0
city_90,0.698,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,21,0.0
city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,0,17,0.0
city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,29,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,Undefined,Pvt Ltd,0,12,1.0
city_104,0.924,Undefined,No relevent experience,Full time course,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,78,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,1,50,1.0
city_103,0.92,Female,Has relevent experience,Part time course,Masters,STEM,17,Large-org.,Pvt Ltd,1,94,0.0
city_42,0.563,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,128,1.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Small & Medium-org.,Funded Startup,2,258,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,Undefined,Pvt Ltd,1,58,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Large-org.,Pvt Ltd,1,109,0.0
city_149,0.6890000000000001,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,5,24,0.0
city_19,0.682,Male,No relevent experience,no_enrollment,High School,STEM,0,Undefined,Pvt Ltd,0,62,0.0
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,Large-org.,Pvt Ltd,1,6,1.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Small & Medium-org.,Pvt Ltd,1,50,0.0
city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,Small & Medium-org.,Pvt Ltd,2,46,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,Undefined,Pvt Ltd,0,55,1.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,7,Large-org.,Public Sector,1,92,0.0
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,0,61,0.0
city_90,0.698,Undefined,Has relevent experience,Full time course,Graduate,STEM,8,Small & Medium-org.,Pvt Ltd,0,25,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Early Stage Startup,1,82,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,Small & Medium-org.,Pvt Ltd,2,74,0.0
city_104,0.924,Male,No relevent experience,no_enrollment,Primary School,STEM,5,Undefined,Pvt Ltd,0,4,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,1,164,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,1,26,0.0
city_101,0.5579999999999999,Undefined,Has relevent experience,Full time course,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,2,90,1.0
city_104,0.924,Undefined,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Other,0,100,0.0
city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,7,Undefined,Pvt Ltd,1,52,1.0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,7,Undefined,Pvt Ltd,1,88,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Funded Startup,1,10,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,21,Undefined,Pvt Ltd,1,102,1.0
city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,2,136,1.0
city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,4,Small & Medium-org.,Early Stage Startup,1,17,0.0
city_16,0.91,Undefined,Has relevent experience,Full time course,Graduate,STEM,1,Large-org.,Pvt Ltd,0,42,0.0
city_21,0.624,Undefined,No relevent experience,Full time course,Graduate,STEM,2,Small & Medium-org.,Pvt Ltd,1,7,0.0
city_11,0.55,Male,No relevent experience,no_enrollment,Masters,STEM,5,Small & Medium-org.,Pvt Ltd,5,62,1.0
city_46,0.762,Undefined,Has relevent experience,no_enrollment,Masters,STEM,9,Large-org.,NGO,1,34,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,Small & Medium-org.,Pvt Ltd,5,9,0.0
city_75,0.939,Undefined,No relevent experience,no_enrollment,Graduate,STEM,10,Large-org.,Pvt Ltd,1,6,0.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,STEM,5,Undefined,Pvt Ltd,1,94,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Undefined,Pvt Ltd,5,44,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Pvt Ltd,4,9,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Masters,No Major,21,Large-org.,Pvt Ltd,1,72,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,18,Large-org.,Pvt Ltd,5,56,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,13,Undefined,Pvt Ltd,1,74,0.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Early Stage Startup,1,105,0.0
city_157,0.769,Male,No relevent experience,no_enrollment,High School,STEM,1,Undefined,Pvt Ltd,1,35,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,96,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Undefined,Pvt Ltd,1,31,0.0
city_103,0.92,Undefined,No relevent experience,Full time course,Graduate,STEM,5,Undefined,Public Sector,1,28,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,Undefined,Pvt Ltd,1,2,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,5,55,0.0
city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,High School,STEM,3,Undefined,Pvt Ltd,0,33,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,Small & Medium-org.,NGO,5,29,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,9,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,Small & Medium-org.,Pvt Ltd,1,160,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,5,Undefined,Pvt Ltd,0,42,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,17,Small & Medium-org.,Pvt Ltd,5,100,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,18,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Other,6,Small & Medium-org.,Pvt Ltd,0,83,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,21,Small & Medium-org.,Pvt Ltd,1,36,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,172,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Small & Medium-org.,Pvt Ltd,5,134,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Small & Medium-org.,Pvt Ltd,1,168,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Small & Medium-org.,Pvt Ltd,1,10,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Pvt Ltd,1,67,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,Undefined,Pvt Ltd,0,16,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Small & Medium-org.,Pvt Ltd,1,11,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Small & Medium-org.,Funded Startup,1,6,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,Large-org.,Pvt Ltd,1,34,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Masters,STEM,4,Small & Medium-org.,Pvt Ltd,1,45,0.0
city_67,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,3,Undefined,Pvt Ltd,2,124,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Large-org.,Pvt Ltd,1,322,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Small & Medium-org.,Pvt Ltd,5,7,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,10,Large-org.,Public Sector,1,32,0.0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,Small & Medium-org.,Pvt Ltd,4,100,0.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Small & Medium-org.,Pvt Ltd,1,10,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,10,0.0
city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,Small & Medium-org.,Pvt Ltd,1,132,0.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,Masters,STEM,7,Large-org.,Pvt Ltd,1,22,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Pvt Ltd,5,248,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,4,104,1.0
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,15,Large-org.,NGO,1,25,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,8,Small & Medium-org.,Pvt Ltd,3,102,0.0
